pedido_ref,mes,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,line_total,cantidad_lineas_origen,is_mock
ERP-MAYO-986,mayo,986,10052,CRUNCHIPS MANI 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-986,mayo,986,10053,CRUNCHIPS 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-986,mayo,986,10054,CRUNCHIPS DARK 1X132GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-986,mayo,986,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,3.0,933.88,2801.64,1,false
ERP-MAYO-986,mayo,986,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,6.0,971.07,5826.42,2,false
ERP-MAYO-986,mayo,986,10061,SABORES DE LA VIDA AVENA/MIEL 1X160GRS GAONA,6.0,971.07,5826.42,2,false
ERP-MAYO-986,mayo,986,10062,SABORES DE LA VIDA AVENA/CACAO/MIEL 1X160GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-MAYO-986,mayo,986,10069,CUBICUB DUO FRUTILLA C/CREMA 1X100GRS GAONA,2.0,785.12,1570.24,1,false
ERP-MAYO-986,mayo,986,10071,CUBICUB LEMON PIE 1X100GRS GAONA,2.0,785.12,1570.24,1,false
ERP-MAYO-986,mayo,986,10073,CUBICUB VAINILLA 1X100GRS GAONA,2.0,785.12,1570.24,1,false
ERP-MAYO-986,mayo,986,10085,SINFONIA CHOCOLATE 1X50GRS GAONA,3.0,413.22,1239.66,1,false
ERP-MAYO-986,mayo,986,10086,SINFONIA (CLASICA) VAINILLA 1X50GRS GAONA,3.0,413.22,1239.66,1,false
ERP-MAYO-986,mayo,986,10087,SINFONIA DUO FRUTILLA C/CREMA 1X50GRS GAONA,3.0,413.22,1239.66,1,false
ERP-MAYO-986,mayo,986,10088,SINFONIA DUO DOS CHOCOLATES 1X50GRS GAONA,3.0,413.22,1239.66,1,false
ERP-MAYO-986,mayo,986,10089,SINFONIA FRUTILLA 1X50GRS GAONA,3.0,413.22,1239.66,1,false
ERP-MAYO-986,mayo,986,10095,MAGDALENA BICOLOR 1X200GRS GAONA,2.0,1528.92,3057.84,1,false
ERP-MAYO-986,mayo,986,10098,MAGDALENA COCO RELL. DDL 1X215GRS GAONA,2.0,1528.92,3057.84,1,false
ERP-MAYO-986,mayo,986,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,8.0,735.54,5884.32,1,false
ERP-MAYO-986,mayo,986,10110,BIZCOCHO SALADO 1X180GRS GAONA,8.0,735.54,5884.32,1,false
ERP-MAYO-986,mayo,986,10126,RECREO SURTIDO 1X300 GRS GAONA,3.0,1314.05,3942.15,1,false
ERP-MAYO-986,mayo,986,10160,POMELO ROSADO 500 ML PLACER,2.0,6504.13,13008.26,2,false
ERP-MAYO-986,mayo,986,281,COLA 600ml X 12 MANAOS,1.0,7735.54,7735.54,1,false
ERP-MAYO-986,mayo,986,295,COLA 3 lts. X 6  MANAOS,5.0,8925.62,44628.10,2,false
ERP-MAYO-986,mayo,986,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,2,false
ERP-MAYO-986,mayo,986,303,NARANJA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MAYO-986,mayo,986,306,PERA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-MAYO-986,mayo,986,312,PERA 1.5 lts. X6 PLACER,3.0,6181.82,18545.46,1,false
ERP-MAYO-986,mayo,986,316,AGUA 600ml X12 VILLA MANAOS,5.0,4917.36,24586.80,2,false
ERP-MAYO-986,mayo,986,317,AGUA c/ GAS 600ml X12 VILLA MANAOS,3.0,4900.83,14702.49,2,false
ERP-MAYO-986,mayo,986,318,AGUA 2 lts. X6 VILLA MANAOS,3.0,4165.29,12495.87,2,false
ERP-MAYO-986,mayo,986,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MAYO-986,mayo,986,437,MAIZ INFLADO / TUTUCA 5X50G OVNI,1.0,1900.83,1900.83,1,false
ERP-MAYO-986,mayo,986,6,BARRAS DE CEREAL ORIGINAL GAONA 15X23 GR,1.0,9785.12,9785.12,1,false
ERP-MAYO-991,mayo,991,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MAYO-991,mayo,991,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-991,mayo,991,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-991,mayo,991,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-994,mayo,994,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-994,mayo,994,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-994,mayo,994,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-994,mayo,994,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-994,mayo,994,315,SODA SIFON 2 lts. X6 MANAOS,3.0,8669.42,26008.26,1,false
ERP-MAYO-995,mayo,995,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-995,mayo,995,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-996,mayo,996,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MAYO-996,mayo,996,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MAYO-996,mayo,996,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MAYO-996,mayo,996,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-1,junio,1,10009,MAYONESA NATURA 20X125GR,1.0,12809.92,12809.92,1,false
ERP-JUNIO-1,junio,1,10047,POMELO ROSADO 1.5 LTS X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-JUNIO-1,junio,1,10048,CRUNCHIPS MINI 1X70GRS GAONA,1.0,578.51,578.51,1,false
ERP-JUNIO-1,junio,1,10051,CRUNCHIPS COLORES 1X132GRS GAONA,6.0,1008.26,6049.56,1,false
ERP-JUNIO-1,junio,1,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,6.0,1008.26,6049.56,1,false
ERP-JUNIO-1,junio,1,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-JUNIO-1,junio,1,10059,SABORES DE LA VIDA AVENA/MANZANA 1X160GRS GAONA,7.0,1008.26,7057.82,1,false
ERP-JUNIO-1,junio,1,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,3.0,1008.26,3024.78,1,false
ERP-JUNIO-1,junio,1,10061,SABORES DE LA VIDA AVENA/MIEL 1X160GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-JUNIO-1,junio,1,10086,SINFONIA (CLASICA) VAINILLA 1X50GRS GAONA,1.0,413.22,413.22,1,false
ERP-JUNIO-1,junio,1,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,6.0,735.54,4413.24,1,false
ERP-JUNIO-1,junio,1,10110,BIZCOCHO SALADO 1X180GRS GAONA,11.0,732.19,8054.09,1,false
ERP-JUNIO-1,junio,1,10115,ANILLO COCO 1X220GRS GAONA,2.0,1099.18,2198.36,1,false
ERP-JUNIO-1,junio,1,10116,ANILLO LIMON 1X220GRS GAONA,7.0,1099.17,7694.19,1,false
ERP-JUNIO-1,junio,1,10117,ANILLO VAINILLA 1X220GRS GAONA,3.0,1099.17,3297.51,2,false
ERP-JUNIO-1,junio,1,10118,MANTECADITAS 1X220GRS GAONA,3.0,1099.17,3297.51,1,false
ERP-JUNIO-1,junio,1,10120,MASITA LIMON 1X220GRS GAONA,2.0,1099.18,2198.36,1,false
ERP-JUNIO-1,junio,1,10122,PALMERITAS 1X200GRS GAONA,4.0,1975.00,7900.00,1,false
ERP-JUNIO-1,junio,1,10123,PEPA BATATA 1X300GRS GAONA,3.0,1198.35,3595.05,2,false
ERP-JUNIO-1,junio,1,10124,PEPA 1X300GRS GAONA,14.0,1198.35,16776.90,2,false
ERP-JUNIO-1,junio,1,10125,PEPA 1X180GRS GAONA,8.0,796.64,6373.12,1,false
ERP-JUNIO-1,junio,1,10131,ALAMESA TOSTADAS DE ARROZ CLÁSICAS 1X150GRS GAONA,3.0,1570.25,4710.75,1,false
ERP-JUNIO-1,junio,1,10133,ALAMESA TOSTADAS DE ARROZ SIN SAL 1X150GRS GAONA,3.0,1491.74,4475.22,1,false
ERP-JUNIO-1,junio,1,10135,VALENCIANO PEPAS 1X150GRS,6.0,644.63,3867.78,1,false
ERP-JUNIO-1,junio,1,10138,VALENCIANO SURTIDO 1X150GRS,3.0,644.63,1933.89,1,false
ERP-JUNIO-1,junio,1,10139,POMELO BLANCO 1.5LTS X 6 MANAOS,8.0,6404.96,51239.68,1,false
ERP-JUNIO-1,junio,1,10140,COLA 1.5 LTS X 6 MANAOS,7.0,6404.96,44834.72,1,false
ERP-JUNIO-1,junio,1,10141,LIMA LIMON 1.5 LTS X 6 MANAOS,13.0,6404.96,83264.48,1,false
ERP-JUNIO-1,junio,1,10142,NARANJA 1.5 LTS X  6 MANAOS,26.0,6404.96,166528.96,2,false
ERP-JUNIO-1,junio,1,10169,LOMITO DE ATUN AL NATURAL BAHIA 170G,2.0,2512.40,5024.80,1,false
ERP-JUNIO-1,junio,1,210,QUESITOS GALACTICOS 1X65GR,1.0,801.65,801.65,1,false
ERP-JUNIO-1,junio,1,281,COLA 600ml X 12 MANAOS,1.0,7735.54,7735.54,1,false
ERP-JUNIO-1,junio,1,289,COLA 2.25 lts. X 6 MANAOS,5.0,9371.90,46859.50,2,false
ERP-JUNIO-1,junio,1,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-1,junio,1,296,LIMA LIMON 3 LTS. X 6 MANAOS,3.0,8925.62,26776.86,2,false
ERP-JUNIO-1,junio,1,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,2,false
ERP-JUNIO-1,junio,1,299,CITRUS 3 lts. X 6 MANAOS,6.0,8925.62,53553.72,1,false
ERP-JUNIO-1,junio,1,300,MANZANA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,2,false
ERP-JUNIO-1,junio,1,301,POMELO BLANCO 3 lts. X 6 MANAOS,5.0,8925.62,44628.10,1,false
ERP-JUNIO-1,junio,1,302,GUARANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-1,junio,1,305,MANZANA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-JUNIO-1,junio,1,308,MULTIFRUTA 500ml X12 PLACER,2.0,6504.13,13008.26,1,false
ERP-JUNIO-1,junio,1,311,MANZANA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-JUNIO-1,junio,1,312,PERA 1.5 lts. X6 PLACER,3.0,6181.82,18545.46,2,false
ERP-JUNIO-1,junio,1,313,ANANA 1.5 lts. X6 PLACER,3.0,6181.82,18545.46,2,false
ERP-JUNIO-1,junio,1,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-JUNIO-1,junio,1,315,SODA SIFON 2 lts. X6 MANAOS,6.0,8669.42,52016.52,2,false
ERP-JUNIO-1,junio,1,318,AGUA 2 lts. X6 VILLA MANAOS,12.0,4165.29,49983.48,2,false
ERP-JUNIO-1,junio,1,319,AGUA BIDON 6lts. VILLA MANAOS,12.0,1842.98,22115.76,1,false
ERP-JUNIO-1,junio,1,424,PACK SURTIDO 3 LTS MANAOS,9.0,8925.62,80330.58,2,false
ERP-JUNIO-1,junio,1,427,PACK SURTIDO PLACER 1.5 LTS,1.0,6181.82,6181.82,1,false
ERP-JUNIO-1,junio,1,430,PALITOS DE MAIZ (NARANJA) 5X120G OVNI,2.0,3404.96,6809.92,1,false
ERP-JUNIO-1,junio,1,433,MAIZ INFLADO / TUTUCA 5X200G OVNI,1.0,5597.93,5597.93,1,false
ERP-JUNIO-1,junio,1,440,PAPAS FRITAS 5X90G OVNI,4.0,6669.42,26677.68,1,false
ERP-JUNIO-1,junio,1,453,PALITOS GALÁCTICO  1X150G OVNI,9.0,1347.11,12123.99,2,false
ERP-JUNIO-1,junio,1,464,CONITOS GALACTICOS 1X180GR OVNI,1.0,3041.32,3041.32,1,false
ERP-JUNIO-1,junio,1,469,PIZZETAS GALÁCTICAS X 100GR OVNI,2.0,1132.23,2264.46,1,false
ERP-JUNIO-1,junio,1,472,TONICA SIN AZÚCAR MANAOS 2.25 LTS.,2.0,9446.28,18892.56,1,false
ERP-JUNIO-1000,junio,1000,295,COLA 3 lts. X 6  MANAOS,5.0,8925.62,44628.10,1,false
ERP-JUNIO-1000,junio,1000,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-1000,junio,1000,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-1000,junio,1000,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100006,junio,100006,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-100006,junio,100006,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100006,junio,100006,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100008,junio,100008,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100008,junio,100008,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100008,junio,100008,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100008,junio,100008,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-JUNIO-100010,junio,100010,10014,ARITOS GALACTICOS SABOR CEBOLLA X60GR OVNI,9.0,917.36,8256.24,1,false
ERP-JUNIO-100010,junio,100010,10134,VALENCIANO CHIPS 1X150 GRS,4.0,644.63,2578.52,1,false
ERP-JUNIO-100010,junio,100010,10135,VALENCIANO PEPAS 1X150GRS,3.0,644.63,1933.89,1,false
ERP-JUNIO-100010,junio,100010,10136,VALENCIANO ANILLO LIMON 1X150GRS,3.0,644.63,1933.89,1,false
ERP-JUNIO-100010,junio,100010,10179,CHOCLO AMARILLO CREMOSO BAHIA 1X300 GR,3.0,834.71,2504.13,1,false
ERP-JUNIO-100010,junio,100010,10181,POROTOS ALUBIA BAHIA 1X300 GR,3.0,1190.08,3570.24,1,false
ERP-JUNIO-100010,junio,100010,10182,POROTOS NEGROS BAHIA 1X300 GR,3.0,1190.08,3570.24,1,false
ERP-JUNIO-100010,junio,100010,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-JUNIO-100010,junio,100010,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100010,junio,100010,297,NARANJA 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-100010,junio,100010,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100010,junio,100010,301,POMELO BLANCO 3 lts. X 6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-JUNIO-100010,junio,100010,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,2.0,3404.96,6809.92,1,false
ERP-JUNIO-100010,junio,100010,458,CONDIMENTO PARA PIZZA BASILIA 1 X 25GR,5.0,314.05,1570.25,1,false
ERP-JUNIO-100010,junio,100010,460,PIMIENTA NEGRA MOLIDA BASILIA 1 X 25 GR,10.0,454.54,4545.40,1,false
ERP-JUNIO-100010,junio,100010,462,PROVENZAL BASILIA 1X25 GR,5.0,388.43,1942.15,1,false
ERP-JUNIO-100015,junio,100015,10164,CERVEZA PILSEN SAMBA LATA 6X473ML,2.0,5991.74,11983.48,1,false
ERP-JUNIO-100015,junio,100015,235,SARDINA BAHIA ACEITE Y AGUA 125 GR,5.0,1834.71,9173.55,1,false
ERP-JUNIO-100015,junio,100015,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100015,junio,100015,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100017,junio,100017,10009,MAYONESA NATURA 20X125GR,1.0,12809.92,12809.92,1,false
ERP-JUNIO-100017,junio,100017,10139,POMELO BLANCO 1.5LTS X 6 MANAOS,1.0,6404.96,6404.96,1,false
ERP-JUNIO-100017,junio,100017,10140,COLA 1.5 LTS X 6 MANAOS,1.0,6404.96,6404.96,1,false
ERP-JUNIO-100017,junio,100017,10168,ATUN BAHIA DESMENUZADO AL ACEITE 170G,3.0,1280.99,3842.97,1,false
ERP-JUNIO-100017,junio,100017,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100017,junio,100017,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-JUNIO-100017,junio,100017,316,AGUA 600ml X12 VILLA MANAOS,1.0,4917.36,4917.36,1,false
ERP-JUNIO-100017,junio,100017,433,MAIZ INFLADO / TUTUCA 5X200G OVNI,1.0,5611.57,5611.57,1,false
ERP-JUNIO-100019,junio,100019,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-100019,junio,100019,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100019,junio,100019,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100020,junio,100020,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,3.0,1008.26,3024.78,1,false
ERP-JUNIO-100020,junio,100020,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,6.0,1008.26,6049.56,1,false
ERP-JUNIO-100020,junio,100020,10059,SABORES DE LA VIDA AVENA/MANZANA 1X160GRS GAONA,13.0,1008.26,13107.38,1,false
ERP-JUNIO-100020,junio,100020,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,3.0,1008.26,3024.78,1,false
ERP-JUNIO-100020,junio,100020,10062,SABORES DE LA VIDA AVENA/CACAO/MIEL 1X160GRS GAONA,5.0,1008.26,5041.30,1,false
ERP-JUNIO-100020,junio,100020,316,AGUA 600ml X12 VILLA MANAOS,11.0,4917.36,54090.96,1,false
ERP-JUNIO-100020,junio,100020,318,AGUA 2 lts. X6 VILLA MANAOS,8.0,4165.29,33322.32,1,false
ERP-JUNIO-100020,junio,100020,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,6.0,3644.63,21867.78,1,false
ERP-JUNIO-100021,junio,100021,10043,MANAOS LATA POMELO  X6 UNIDADES,1.0,4677.69,4677.69,1,false
ERP-JUNIO-100021,junio,100021,10168,ATUN BAHIA DESMENUZADO AL ACEITE 170G,3.0,1280.99,3842.97,1,false
ERP-JUNIO-100021,junio,100021,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100021,junio,100021,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100021,junio,100021,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-JUNIO-100021,junio,100021,316,AGUA 600ml X12 VILLA MANAOS,1.0,4917.36,4917.36,1,false
ERP-JUNIO-100021,junio,100021,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,4165.29,8330.58,1,false
ERP-JUNIO-100021,junio,100021,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,1.0,4148.76,4148.76,1,false
ERP-JUNIO-100022,junio,100022,307,ANANA 500ml X12 PLACER,1.0,6504.13,6504.13,1,false
ERP-JUNIO-100022,junio,100022,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,4165.29,8330.58,1,false
ERP-JUNIO-100024,junio,100024,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100025,junio,100025,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100025,junio,100025,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100025,junio,100025,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100025,junio,100025,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100025,junio,100025,315,SODA SIFON 2 lts. X6 MANAOS,1.0,8669.42,8669.42,1,false
ERP-JUNIO-100029,junio,100029,10140,COLA 1.5 LTS X 6 MANAOS,1.0,6404.96,6404.96,1,false
ERP-JUNIO-100029,junio,100029,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,2,false
ERP-JUNIO-100031,junio,100031,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100031,junio,100031,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100031,junio,100031,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100031,junio,100031,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-JUNIO-100031,junio,100031,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-100033,junio,100033,281,COLA 600ml X 12 MANAOS,3.0,7735.54,23206.62,1,false
ERP-JUNIO-100033,junio,100033,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-100033,junio,100033,296,LIMA LIMON 3 LTS. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-100033,junio,100033,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100033,junio,100033,300,MANZANA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-JUNIO-100033,junio,100033,316,AGUA 600ml X12 VILLA MANAOS,13.0,4917.36,63925.68,1,false
ERP-JUNIO-100033,junio,100033,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,4165.29,8330.58,1,false
ERP-JUNIO-100033,junio,100033,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,1.0,3404.96,3404.96,1,false
ERP-JUNIO-100033,junio,100033,440,PAPAS FRITAS 5X90G OVNI,2.0,6669.42,13338.84,1,false
ERP-JUNIO-100036,junio,100036,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100036,junio,100036,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-100041,junio,100041,10110,BIZCOCHO SALADO 1X180GRS GAONA,5.0,735.54,3677.70,1,false
ERP-JUNIO-100041,junio,100041,10140,COLA 1.5 LTS X 6 MANAOS,1.0,6404.96,6404.96,1,false
ERP-JUNIO-100041,junio,100041,10160,POMELO ROSADO 500 ML PLACER,1.0,6504.13,6504.13,1,false
ERP-JUNIO-100041,junio,100041,305,MANZANA 500ml X12 PLACER,2.0,6504.13,13008.26,1,false
ERP-JUNIO-100041,junio,100041,307,ANANA 500ml X12 PLACER,2.0,6504.13,13008.26,1,false
ERP-JUNIO-100041,junio,100041,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,6181.82,6181.82,1,false
ERP-JUNIO-100041,junio,100041,316,AGUA 600ml X12 VILLA MANAOS,5.0,4917.36,24586.80,1,false
ERP-JUNIO-100041,junio,100041,317,AGUA c/ GAS 600ml X12 VILLA MANAOS,1.0,4900.83,4900.83,1,false
ERP-JUNIO-100041,junio,100041,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,6.0,3644.63,21867.78,1,false
ERP-JUNIO-100041,junio,100041,433,MAIZ INFLADO / TUTUCA 5X200G OVNI,5.0,5836.36,29181.80,1,false
ERP-JUNIO-100041,junio,100041,437,MAIZ INFLADO / TUTUCA 5X50G OVNI,2.0,1900.82,3801.64,1,false
ERP-JUNIO-100066,junio,100066,316,AGUA 600ml X12 VILLA MANAOS,4.0,4917.36,19669.44,1,false
ERP-JUNIO-100066,junio,100066,318,AGUA 2 lts. X6 VILLA MANAOS,24.0,4165.29,99966.96,1,false
ERP-JUNIO-100076,junio,100076,10112,CHIPS CHOCOLATE 1X230GRS GAONA,1.0,1198.35,1198.35,1,false
ERP-JUNIO-100076,junio,100076,10113,CHIPS DDL 1X200GRS GAONA,2.0,1198.34,2396.68,1,false
ERP-JUNIO-100076,junio,100076,10114,CHIPS COLORES 1X200GRS GAONA,2.0,1198.34,2396.68,1,false
ERP-JUNIO-100076,junio,100076,322,MULTIFRUTA 1 LITRO X8 PINDAPOY,1.0,12024.79,12024.79,1,false
ERP-JUNIO-100083,junio,100083,295,COLA 3 lts. X 6  MANAOS,6.0,8925.62,53553.72,1,false
ERP-JUNIO-100083,junio,100083,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-JUNIO-1011,junio,1011,10053,CRUNCHIPS 1X132GRS GAONA,6.0,1008.26,6049.56,1,false
ERP-JUNIO-1011,junio,1011,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,2.0,1008.26,2016.52,1,false
ERP-JUNIO-1011,junio,1011,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,2.0,1008.26,2016.52,1,false
ERP-JUNIO-1011,junio,1011,10062,SABORES DE LA VIDA AVENA/CACAO/MIEL 1X160GRS GAONA,2.0,1008.26,2016.52,1,false
ERP-JUNIO-1011,junio,1011,10096,MAGDALENA CHOCO RELL. DDL 1X215GRS GAONA,4.0,1528.92,6115.68,1,false
ERP-JUNIO-1011,junio,1011,10098,MAGDALENA COCO RELL. DDL 1X215GRS GAONA,2.0,1528.92,3057.84,1,false
ERP-JUNIO-1011,junio,1011,10102,MAGDALENA RELL. FRUTILLA 1X215GRS GAONA,4.0,1528.92,6115.68,1,false
ERP-JUNIO-1011,junio,1011,10105,MAGDALENA VAINILLA RELL. DDL 1X200GRS GAONA,2.0,1528.92,3057.84,1,false
ERP-JUNIO-1011,junio,1011,10125,PEPA 1X180GRS GAONA,6.0,801.65,4809.90,1,false
ERP-JUNIO-1011,junio,1011,10134,VALENCIANO CHIPS 1X150 GRS,3.0,644.63,1933.89,1,false
ERP-JUNIO-1011,junio,1011,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-JUNIO-1011,junio,1011,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,1.0,9371.90,9371.90,1,false
ERP-JUNIO-1012,junio,1012,295,COLA 3 lts. X 6  MANAOS,8.0,8925.62,71404.96,1,false
ERP-JUNIO-1012,junio,1012,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
